,content_id,post_uri,like_count,quote_count,reply_count,repost_count,post_created_at,text,tags,embedded_link_title,embedded_link_description,embedded_link_uri,author_username,author_displayname,author_account_created_at
303,bafyreigu3twgjiagddkcp4upj37ohx6cwxx7peq4kv2pyqqxtdxxlvjfvy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3knh7gkoofk2e,70,52,22,23,2024-03-11 21:37:26.527000+00:00,"Donald Trump’s newly-installed leadership team at the RNC has begun to push out dozens of officials.

All told, more than 60 RNC staffers are expected to be let go.",,Bloodbath at RNC: Trump team slashes staff at committee,Dozens of staffers are expected to be let go.,https://www.politico.com/news/2024/03/11/bloodbath-at-rnc-trump-team-slashes-staff-at-committee-00146368,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
304,bafyreidrcxdg263xnduqyrz5aa5joe3xjd7ivnenvn23mdgt6dftvexdf4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3knh5dntzdf2j,13,1,0,1,2024-03-11 21:00:01.709000+00:00,Kentucky duo Sen. Rand Paul (R) and Rep. Morgan McGarvey (D) are renewing a push to ban no-knock warrants nearly four years after police killed Breonna Taylor.,,Bipartisan Kentucky duo makes renewed push to ban no-knock warrants after death of Breonna Taylor,"Congress has tried — but failed — to enact police reform legislation in recent years, but Paul's vowing to advocate hard once again.",https://www.politico.com/live-updates/2024/03/11/congress/renewed-police-reform-push-paul-mcgarvey-bipartisan-kentucky-taylor-00146275,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
305,bafyreihlmo5owaazjmyxhobst7rjiyc57fdtqrrrgxzxcntktyvfs4jt4m,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kngzhaxrja2i,7,0,2,0,2024-03-11 19:50:27.471000+00:00,Sen. Patty Murray (D-Wash.) said Monday she’ll seek unanimous consent this week for a vote on her bill that would expand access to in-vitro fertilization for all veterans.,,Murray attempts to force another IVF vote,The move came after an anticipated announcement Monday by the Departments of Veterans Affairs and Defense that they are expanding access to IVF.,https://www.politico.com/live-updates/2024/03/11/congress/murrays-move-for-another-ivf-vote-senate-00146283,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
306,bafyreifjv3fsgzvlbzzi3zx6o43x5qtqnu34rpzawwodqbkoxytbwpimam,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kngodthpp62e,35,2,1,15,2024-03-11 16:31:41.436000+00:00,"Karla Jacinto Romero, the woman whose story Sen. Katie Britt appeared to have shared in the Republican response to the State of the Union last week, slammed the Alabama senator for inaccurately using her story to highlight Joe Biden’s immigration policies.",,Sex trafficking survivor slams Britt for inaccurate story in SOTU response,"""And I think [Britt] should first take into account what really happens before telling a story of that magnitude,"" Karla Jacinto Romero said.",https://www.politico.com/news/2024/03/11/katie-britt-state-of-the-union-00146221,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
307,bafyreigvgm55iei3ehk3y3sca7k3xrpkxuhix5m4wdph7idlkzxh2a7uya,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kngo7iklkf2s,14,0,0,4,2024-03-11 16:29:15.779000+00:00,"President Biden used his official budget request to Congress as a campaign leaflet, calling out Donald Trump by name for “deliberately” hiding the cost of tax cuts to corporations and multi-millionaires.",,Biden’s budget hits Trump and GOP for being ‘fiscally reckless’,"Congress is likely to largely ignore the annual budget, as usual, especially since it’s still working to fund 70 percent of the government in the current fiscal year.",https://www.politico.com/live-updates/2024/03/11/congress/bidens-budget-bashes-gop-00146255,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
308,bafyreiffy2z2fltpnmpmiqvkdryk2oreh7z23hgxbzbbpgd5ttsfqlq2si,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kngn3t5fuw2f,17,1,0,3,2024-03-11 16:09:18.931000+00:00,Former Trump White House aide Peter Navarro has been ordered to report to a Miami prison on March 19 to begin serving a four month sentence for defying a subpoena from the Jan. 6 select committee.,,Peter Navarro ordered to prison on March 19,The former Trump aide is urging an appeals court to step in and block the sentence while he appeals.,https://www.politico.com/news/2024/03/11/peter-navarro-prison-march-19-00146225,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
309,bafyreidjww3d2j5je56f7refqizoyl5og4bgvikbxhxecsz77u3asyiski,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn7bohilhw2m,2,2,5,1,2024-03-08 17:56:21.202000+00:00,"No Labels voted on Friday to move forward with its presidential ticket, but they currently do not have a candidate — and may not find one.",,No Labels delegates vote to move forward with presidential ticket,An official with the group acknowledged they currently do not have a candidate and may not find one.,https://www.politico.com/news/2024/03/08/no-labels-votes-to-proceed-with-presidential-bid-00146057,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
310,bafyreif225jdchnzht776oo6rvd4mjapbmxqgnvhifgjzpifyku7ypw3u4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn76otitsy2f,22,0,1,2,2024-03-08 17:02:52.563000+00:00,"Joe Biden’s campaign is starting to let it rip.

Coming off of his forceful SOTU address, the president’s senior campaign officials:
- Rolled out a six-week $30M TV/digital ad buy
- Hired 350 new staffers and opened 100 offices

Biden is also set to campaign in NH, WI and MI next week.",,Biden campaign launches $30M ad onslaught,It’s part of an aggressive attempt to capitalize on the momentum from the State of the Union address,https://www.politico.com/news/2024/03/08/biden-campaign-ad-onslaught-00146028,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
311,bafyreif4s7ip5dsvpqbaimktlplurwbon3cys2bf2lqljtong5ob7lawzy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn76jydddd2e,8,3,0,3,2024-03-08 17:00:09.850000+00:00,"Ringwiss, an influential X account, is changing how the public understands Congress, and how members understand their own power.

The person behind it: a 20-year-old from the U.K.",,The Mystery Social Media Account Schooling Congress on How to Do Its Job,"Ringwiss, an influential X account, is changing how the public understands Congress, and how members understand their own power.",https://www.politico.com/news/magazine/2024/03/08/the-uk-college-student-explaining-congressional-procedure-to-washington-00145314,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
312,bafyreia3lfjqwloctjkmvaecm4jqk3nwfjiernua4rco3kflfmf2j7jfoe,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn765ioae32c,16,0,3,3,2024-03-08 16:53:10.776000+00:00,"Sen. Katie Britt’s response to the State of the Union drew plenty of barbs across the political spectrum.

""I think she's got a real shot at an ensemble role in next fall's Montgomery HS performance of Our Town,” joked Rep. Sean Casten.",,"Britt’s kitchen SOTU rebuttal garners barbs from Trump allies, enemies alike","""At least she didn't drink water,"" quipped Sen. Marco Rubio (R-Fla.).",https://www.politico.com/live-updates/2024/03/08/congress/gop-dems-britts-sotu-response-criticisms-00146024,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
313,bafyreihav6i7y4tomenwttmvqoigxrj4lpychd3oowveauypskm6ynwpfi,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn52l3llu52f,12,1,2,3,2024-03-07 20:43:52.358000+00:00,"Most New Jerseyans think indicted Sen. Bob Menendez is probably guilty and think he should resign, according to a poll released Thursday.",,New Jerseyans to Menendez: Get out,A poll conducted just before his most recent charges were unsealed shows the New Jersey senator's support has collapsed across the political spectrum.,https://www.politico.com/news/2024/03/07/new-jersey-menendez-poll-00145597,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
314,bafyreie5o5kbiupgfmgxkjmarxjh77bnlvg5qhevmaryonqqnat4alfaja,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn52j2wgxk24,16,11,5,8,2024-03-07 20:42:44.558000+00:00,U.S. intelligence officials are planning to brief Donald Trump on national security matters if he secures the GOP nomination this summer — despite concerns about his handling of classified information.,,"Intel agencies eye brief for Trump, amid fears he could spill secrets","It’s standard practice to share classified information with presidential nominees, but the decision to brief Trump if he becomes the GOP nominee this year is loaded with political and potentially lega...",https://www.politico.com/news/2024/03/07/biden-intel-briefings-trump-00145651,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
315,bafyreihjnkrvpztz3blgenoqekz63khs5xsgjb3ato6fznjmaxm4ve2upm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn4r2ivy5k2z,17,0,3,0,2024-03-07 17:53:32.252000+00:00,"Sweden's membership is a huge geopolitical boost for NATO. Alliance members now encircle the Baltic Sea (with one exception), making life difficult for Russian fleets stationed in the region.",,What Sweden brings to NATO,The traditionally neutral country has built a formidable military-industrial complex — something that will bolster the alliance as it faces Russian President Vladimir Putin.,https://www.politico.eu/article/sweden-nato-membership-military-power/,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
316,bafyreiaqp6uwua6s3elra4klfoiltvbdpa4hb2zz3d53z32s45nitnxkdm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn4r24lsuk2f,16,0,2,4,2024-03-07 17:53:19.336000+00:00,"Sweden is officially NATO’s newest member, dropping its long-standing neutrality and joining the alliance in the wake of Russia's full-scale invasion of Ukraine.",,Sweden is now a full NATO member,"It is now covered by the alliance’s Article 5, obliging all other members to come to each other’s defense if they are attacked.",https://www.politico.eu/article/sweden-is-now-a-full-nato-member/,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
317,bafyreic4uczzta42i66uzv53opx5ddwwctwmbhfg7nqdpu7eymbp2kdpym,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn4qxjcfvv2m,13,0,0,3,2024-03-07 17:51:51.997000+00:00,"The Bidens have invited Kate Cox, the Texas woman at the center of a high-profile abortion case, as a guest to tonight’s State of the Union.

The president is expected to use her story to show the broad — and sometimes unintended — consequences of federal abortion restrictions.",,How Biden’s SOTU guest upended the abortion debate,Kate Cox’s fight for an abortion in Texas highlights Dobbs’ knock-on effects.,https://www.politico.com/news/2024/03/07/biden-sotu-kate-cox-abortion-debate-00145497,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
318,bafyreifbtyd7korwnb34bj3k3u6q7lmrvhwitumprtfx6xcfyvkevkwoam,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn4ol3srac2c,41,23,6,11,2024-03-07 17:09:07.722000+00:00,"During his State of the Union address, President Biden will order the U.S. military to establish a port in Gaza so more humanitarian aid can reach Palestinians.",,Biden to order US military to construct port in Gaza to increase aid flow,"“We're not planning for this to be an operation that would require U.S. boots on the ground,” said a senior administration official.",https://www.politico.com/news/2024/03/07/biden-building-port-in-gaza-to-deliver-aid-00145636,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
319,bafyreiahlasbymmpeksnoxpg2w4srhh2lel7la7ugd25ivpkzy6wg4kfwm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn2e7lrxsb2r,3,0,1,1,2024-03-06 18:58:24.885000+00:00,"Mark Harris, who was once accused of election fraud, won the North Carolina House primary.

Harris was endorsed by the political arm of the House Freedom Caucus. He’s heavily favored to win the general election in November.
www.politico.com/news/2024/03...",,null,null,null,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
320,bafyreigevhqbpcqcefbsou55nlkqq2t3yxgbhx3dqwpgeppidm7kk6a5ka,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kn2b3d6fn22l,11,1,0,3,2024-03-06 18:02:20.452000+00:00,"Exclusive | Arizona prosecutors accelerated their probe of Donald Trump's 2020 fake electors plot, issuing grand jury subpoenas in recent weeks.",,Arizona investigators issue grand jury subpoenas as state's 2020 Trump election probe becomes a sprint,It’s a sign the state’s attorney general is nearing a decision about whether to bring criminal charges.,https://www.politico.com/news/2024/03/06/donald-trump-2020-election-probe-arizona-00145377,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
321,bafyreidmuu4zhyfjudlgqwzp3j3nl4qtojt2mfw557nqnmzqn2v7lzy4qq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kmzynbujgt2r,4,3,1,2,2024-03-06 15:31:19.381000+00:00,"Mitch McConnell is endorsing Donald Trump for president, a move that the Senate GOP leader waited on making until after Trump's only main rival dropped out of the GOP primary.",,McConnell backs Trump — mildly,The GOP leader has always maintained he would support the eventual Republican nominee.,https://www.politico.com/live-updates/2024/03/06/congress/mitch-for-donald-00145318,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
322,bafyreiheurlbk6bdz35luegwpj4kbxw3teaertcbt72l3j3pwlh62tdina,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kmy6ly4awk2c,24,1,1,8,2024-03-05 22:12:38.572000+00:00,A handful of Democrats plan to bring fertility doctors and patients to the State of the Union on Thursday to highlight the consequences of the Supreme Court’s decision to overturn Roe v. Wade and remind voters about Democrats’ efforts to protect access to abortion and IVF.,,"Democrats invite doctors, patients to SOTU to highlight Dobbs’ ripple effects",Democrats are working to make abortion and reproductive health care a central issue in the 2024 election.,https://www.politico.com/news/2024/03/05/democrats-invite-doctors-patients-to-sotu-to-highlight-dobbs-ripple-effects-00145025,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
323,bafyreibybeknyo2hhq6nlc7fi47ilj3jh77ys7ddx23mcz7qxedfp647cu,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kmy3egmzlg2m,12,0,0,7,2024-03-05 21:14:44.100000+00:00,A trove of documents released this week reveal extraordinary new details about the role of Kenneth Chesebro — a once-obscure conservative attorney — in driving the strategy to keep Donald Trump in power despite his defeat in the 2020 election.,,Docs reveal new details of Trump lawyer's fringe push to overturn 2020 election,"Kenneth Chesebro was focused on the most vulnerable aspects of the transfer of power, newly released communications show.",https://www.politico.com/news/2024/03/05/docs-2020-election-trump-00145003,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
324,bafyreibfkpbnwcbw4ofor6bxufautx4ijkwq4mu6vgyp3eeiqjegkbo7fq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kmy3dcyxeu2x,12,1,2,5,2024-03-05 21:14:06.733000+00:00,"Rep. Adam Schiff, the most ardently pro-Israel Democrat in the California Senate race, backed the White House’s call for a Gaza cease-fire that’s linked to a larger deal.",,Schiff just backed the White House’s call for a Gaza cease-fire,The conflict in Gaza has divided the Democrats in the California Senate race more than any other issue.,https://www.politico.com/live-updates/2024/03/05/super-tuesday-2024/adam-schiff-white-house-gaza-cease-fire-00144974,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
325,bafyreibp2yhaikjw5a2dluueqbrahq3cv6x6bzubin5m35ct7fjjbz5vda,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kmy3bgjguo2r,13,3,0,3,2024-03-05 21:13:03.310000+00:00,"Taylor Swift encouraged her fans in Tennessee and other Super Tuesday states to cast their votes for the presidential primaries, issuing the call on Instagram to her 282 million followers this morning.",,Taylor Swift calls on her fans — and 282 million Instagram followers — to vote,"“I wanted to remind you guys to vote the people who most represent YOU into power,” Swift wrote.",https://www.politico.com/live-updates/2024/03/05/super-tuesday-2024/taylor-swift-vote-00144948,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
